ID,Genero,Casado,Edad,Graduado,Profesion,Experiencia laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,Ingresos anuales brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente
CLI337,0,0,33,0,3,1,1,3,1991,3,18858,41,1.905,30,0,86
CLI338,1,0,21,0,3,2,1,5,2003,2,21250,25,1.547,30,0,486
CLI339,1,0,30,1,3,2,1,2,1994,3,28178,48,0.985,30,0,103
CLI340,0,0,42,1,5,0,1,1,1982,3,49370,44,2.02,50,1,100
CLI341,1,1,51,1,0,0,2,2,1973,1,29539,39,1.013,30,1,314
CLI342,1,0,32,1,0,1,1,1,1992,3,26497,28,0.824,30,0,412
CLI343,1,1,56,0,7,0,2,4,1968,1,37594,7,1.678,30,0,147
CLI344,1,1,61,0,0,0,1,1,1963,1,21809,47,0.622,30,1,218
CLI345,0,1,76,1,4,0,1,1,1948,1,79990,39,1.033,50,0,335
CLI346,0,0,29,0,3,2,1,8,1995,3,23466,43,2.306,30,1,340
CLI347,0,1,91,1,8,0,1,3,1933,0,103546,15,0.857,80,1,220
CLI348,0,0,43,1,3,0,1,1,1981,3,33027,3,0.87,30,0,110
CLI349,1,1,39,1,0,1,1,1,1985,3,29435,43,0.801,30,0,97
CLI350,1,1,21,0,6,2,0,5,2003,2,14959,21,1.236,30,0,449
CLI351,0,1,66,1,0,0,0,4,1958,1,80361,15,0.896,80,1,237
CLI352,1,1,39,1,0,1,2,4,1985,3,26201,29,1.238,30,0,588
CLI353,0,0,58,1,4,0,1,1,1966,1,64449,40,0.779,50,0,171
CLI354,0,1,95,0,8,0,1,1,1929,0,44807,34,1.756,30,0,151
CLI355,0,0,32,0,3,1,1,3,1992,3,31755,10,1.836,30,1,136
CLI356,0,0,29,0,5,2,1,1,1995,3,22925,2,2.444,30,0,56
CLI357,1,0,40,1,4,1,1,1,1984,3,126948,2,1.353,50,1,150
CLI358,0,0,24,0,1,2,1,4,2000,2,14795,32,1.788,30,1,227
CLI359,1,0,21,0,6,2,1,5,2003,2,22750,20,1.754,30,0,151
CLI360,0,1,22,1,8,2,2,3,2002,2,12854,16,2.271,30,0,133
CLI361,1,0,47,1,3,0,1,3,1977,1,88578,8,1.639,80,0,73
CLI362,0,0,46,1,0,0,1,3,1978,1,46621,45,1.443,30,0,255
CLI363,1,0,47,1,7,0,1,2,1977,1,94822,15,1.482,50,0,498
CLI364,0,1,55,1,4,0,0,3,1969,1,79899,45,1.756,80,1,138
CLI365,1,0,28,1,7,2,1,2,1996,3,20884,42,2.823,30,0,568
CLI366,1,1,67,0,0,0,0,2,1957,1,29880,24,1.541,30,0,390
CLI367,0,1,31,1,3,2,2,2,1993,3,30351,38,1.307,30,1,198
CLI368,1,0,42,1,0,0,1,1,1982,3,63425,11,1.468,50,0,541
CLI369,1,0,28,0,2,2,1,3,1996,3,24078,23,12.705,30,0,145
CLI370,0,0,20,0,3,2,1,5,2004,2,14074,18,3.03,30,0,118
CLI371,1,1,47,1,7,0,2,5,1977,1,127659,46,0.837,200,0,134
CLI372,0,0,30,1,0,2,1,1,1994,3,31960,4,1.031,30,0,207
CLI373,0,0,66,1,7,0,1,2,1958,1,120691,28,1.658,50,0,358
CLI374,1,1,83,1,8,0,1,1,1941,0,38201,26,1.6,50,0,329
CLI375,0,0,34,0,5,1,1,4,1990,3,19790,34,1.491,30,0,504
CLI376,1,0,25,0,5,2,1,4,1999,2,19630,13,0.995,30,1,132
CLI377,1,0,40,1,0,1,1,1,1984,3,41003,20,0.824,50,0,45
CLI378,1,0,33,0,5,1,1,1,1991,3,18748,13,0.893,30,1,177
CLI379,1,1,62,0,0,0,2,2,1962,1,89101,46,0.818,120,0,348
CLI380,0,1,57,1,0,0,1,2,1967,1,67677,33,1.267,50,1,301
CLI381,1,1,43,1,7,0,1,1,1981,3,103658,38,0.962,50,0,32
CLI382,0,0,39,0,0,1,1,1,1985,3,30379,6,1.882,30,0,198
CLI383,1,1,36,0,4,1,2,2,1988,3,25600,1,1.008,30,0,271
CLI384,0,0,28,1,0,2,1,6,1996,3,28014,28,2.202,30,1,274
CLI385,0,1,30,1,0,2,2,2,1994,3,26804,40,0.663,30,1,393
CLI386,1,1,39,1,0,1,0,3,1985,3,30079,28,1.376,30,0,60
CLI387,0,1,45,1,0,0,2,2,1979,1,127853,22,1.215,50,1,155
CLI388,0,1,54,1,0,0,2,3,1970,1,91418,6,15.215,80,1,368
CLI389,0,1,51,0,0,0,2,2,1973,1,58505,26,0.622,30,0,143
CLI390,0,0,34,0,3,1,1,2,1990,3,21815,23,2.02,30,0,155
CLI391,1,0,54,1,5,0,1,1,1970,1,121883,31,1.052,50,1,237
CLI392,0,0,29,1,0,2,1,1,1995,3,26554,33,2.582,30,0,405
CLI393,1,1,47,1,5,0,0,2,1977,1,49063,42,11.305,50,1,370
CLI394,0,1,33,1,0,1,1,4,1991,3,22790,2,1.721,30,1,316
CLI395,0,1,77,1,0,0,2,4,1947,1,98977,25,0.994,80,0,521
CLI396,0,0,31,1,0,2,1,1,1993,3,27627,5,0.962,30,0,195
CLI397,0,1,98,0,8,0,0,1,1926,0,66627,10,1.267,30,1,392
CLI398,0,1,46,0,1,0,0,4,1978,1,93705,47,1.248,30,0,273
CLI399,0,1,41,1,7,1,2,3,1983,3,94044,48,1.215,30,1,222
CLI400,1,1,32,0,2,1,2,3,1992,3,22882,24,1.491,30,0,306
CLI401,0,1,75,1,0,0,0,2,1949,1,60671,10,0.798,50,1,197
CLI402,0,0,28,0,4,2,1,1,1996,3,20804,14,14.085,30,1,235
CLI403,1,0,32,0,3,1,1,1,1992,3,26703,40,1.399,30,0,440
CLI404,0,1,53,1,5,0,1,2,1971,1,117718,19,1.189,50,0,546
CLI405,0,1,56,1,5,0,2,3,1968,1,37893,32,1.717,30,1,314
CLI406,0,1,44,1,4,0,0,5,1980,1,31950,34,1.399,30,0,134
CLI407,1,1,52,1,0,0,2,6,1972,1,115273,26,0.837,30,1,155
CLI408,1,1,43,1,2,0,0,3,1981,3,94572,35,1.606,30,0,175
CLI409,1,1,39,1,2,1,2,4,1985,3,19488,31,1.284,30,0,151
CLI410,0,0,21,0,3,2,1,3,2003,2,13058,44,1.374,30,0,429
CLI411,0,0,23,0,3,2,1,1,2001,2,22851,49,14.085,30,0,600
CLI412,1,1,51,1,7,0,2,3,1973,1,120010,20,1.404,80,0,521
CLI413,1,1,95,1,8,0,1,1,1929,0,127275,27,1.737,50,0,495
CLI414,1,1,73,1,0,0,0,2,1951,1,32384,16,1.482,30,1,242
CLI415,1,0,46,0,6,0,1,5,1978,1,22725,20,0.974,30,0,253
CLI416,0,1,80,1,8,0,0,2,1944,0,124259,41,1.17,50,0,450
CLI417,1,1,79,0,4,0,1,1,1945,0,125455,15,1.365,120,0,486
CLI418,1,1,58,1,0,0,1,3,1966,1,36290,10,0.935,30,0,600
CLI419,0,1,43,1,0,0,2,2,1981,3,81576,40,1.468,50,0,51
CLI420,0,0,30,0,1,2,1,1,1994,3,22706,41,1.859,30,0,81
CLI421,1,1,69,0,7,0,2,1,1955,1,73552,24,1.052,30,0,326
CLI422,0,0,25,0,3,2,1,3,1999,2,19442,39,3.065,30,0,508
CLI423,0,0,33,1,7,1,1,4,1991,3,29490,4,1.79,30,1,267
CLI424,0,1,43,1,0,0,2,2,1981,3,75608,46,1.422,50,0,324
CLI425,1,1,29,1,0,2,2,3,1995,3,20364,19,2.271,30,0,508
CLI426,0,1,55,1,7,0,1,3,1969,1,120220,45,1.697,80,0,291
CLI427,0,1,50,1,0,0,2,2,1974,1,31139,9,1.678,30,0,281
CLI428,0,0,68,0,7,0,1,1,1956,1,91194,20,1.111,120,1,161
CLI429,0,0,30,1,5,2,1,3,1994,3,23421,27,1.629,30,1,278
CLI430,1,1,63,1,7,0,1,1,1961,1,121886,3,1.482,50,0,145
CLI431,0,1,33,0,4,1,2,7,1991,3,22215,38,1.33,30,0,397
CLI432,1,0,35,0,3,1,1,4,1989,3,21518,5,1.79,30,0,540
CLI433,1,0,20,1,2,2,1,5,2004,2,17630,25,2.754,30,0,465
CLI434,1,0,52,0,0,0,1,3,1972,1,22173,10,0.935,30,0,111
CLI435,0,0,35,1,0,1,1,4,1989,3,23241,7,1.077,30,0,555
CLI436,0,1,35,0,4,1,1,3,1989,3,31172,27,1.307,30,0,466
CLI437,1,1,74,1,5,0,2,4,1950,1,76151,20,1.228,80,0,468
CLI438,0,1,85,1,8,0,0,2,1939,0,126168,2,1.658,50,0,325
CLI439,1,1,87,0,8,0,2,2,1937,0,99976,1,1.619,120,0,599
CLI440,1,0,34,0,7,1,1,1,1990,3,20764,39,1.537,30,0,489
CLI441,1,1,46,1,0,0,1,3,1978,1,27449,23,1.658,30,1,322
CLI442,0,0,20,0,8,2,1,6,2004,2,20495,11,2.823,30,0,471
CLI443,1,1,55,1,0,0,2,4,1969,1,29295,26,1.111,30,1,194
CLI444,1,1,78,1,0,0,2,5,1946,1,43261,37,1.17,30,0,198
CLI445,0,1,79,0,8,0,1,3,1945,0,24569,2,1.678,30,0,299
CLI446,1,1,52,1,0,0,1,3,1972,1,36616,8,0.974,30,1,349
CLI447,1,1,50,1,0,0,2,2,1974,1,36771,43,0.955,50,0,216
CLI448,0,0,44,0,4,0,1,5,1980,1,102801,25,1.123,30,1,235
CLI449,0,0,40,1,4,1,1,1,1984,3,34665,43,1.307,30,1,189
CLI450,0,0,46,1,0,0,1,1,1978,1,63045,49,0.779,50,0,289
CLI451,1,0,33,0,3,1,1,4,1991,3,20360,0,0.985,30,1,160
CLI452,0,0,32,1,3,1,1,4,1992,3,27906,28,0.916,30,1,236
CLI453,1,0,31,1,4,2,1,5,1993,3,22200,29,2.066,30,0,87
CLI454,1,1,24,0,3,2,1,2,2000,2,13250,17,1.547,30,0,111
CLI455,1,1,94,0,8,0,1,1,1930,0,87619,20,1.248,120,1,124
CLI456,0,1,44,1,0,0,2,2,1980,1,53091,44,1.169,50,0,480
CLI457,0,1,57,1,0,0,2,2,1967,1,53769,15,1.697,50,0,382
CLI458,1,1,52,1,0,0,1,1,1972,1,82303,35,1.326,50,0,402
CLI459,1,0,29,0,0,2,1,6,1995,3,25764,33,1.374,30,0,301
CLI460,0,0,61,1,6,0,1,1,1963,1,107371,32,0.955,50,1,152
CLI461,0,0,22,0,5,2,1,4,2002,2,16536,14,2.961,30,1,151
CLI462,0,1,96,1,8,0,0,2,1928,0,117837,33,1.326,50,0,192
CLI463,1,0,31,0,3,2,1,2,1993,3,18208,19,1.077,30,0,64
CLI464,1,0,42,0,0,0,1,2,1982,3,42889,45,1.261,30,1,293
CLI465,1,1,46,0,7,0,1,2,1978,1,60864,1,1.639,30,1,107
CLI466,1,1,46,0,6,0,0,6,1978,1,101456,49,1.717,30,0,457
CLI467,0,0,32,0,4,1,1,4,1992,3,24236,23,1.422,30,0,593
CLI468,1,0,35,1,5,1,1,4,1989,3,29593,8,1.353,30,0,509
CLI469,1,1,42,0,2,0,0,5,1982,3,29313,14,1.652,30,0,332
CLI470,0,1,65,0,0,0,0,2,1959,1,114614,16,1.639,120,0,265
CLI471,1,0,24,0,3,2,1,2,2000,2,16514,14,2.823,30,0,451
CLI472,0,0,29,0,1,2,1,1,1995,3,27361,30,1.788,30,0,91
CLI473,0,1,86,1,0,0,0,2,1938,0,100443,40,1.189,50,0,479
CLI474,0,0,35,1,3,1,1,3,1989,3,31084,38,1.353,30,0,592
CLI475,1,1,41,1,0,1,2,4,1983,3,36904,48,1.353,30,0,473
CLI476,1,1,41,1,3,1,0,4,1983,3,37904,30,0.686,30,0,85
CLI477,1,0,74,0,8,0,1,2,1950,1,42732,18,1.287,30,0,294
CLI478,1,1,52,0,0,0,0,4,1972,1,120328,12,1.248,200,0,555
CLI479,0,1,75,1,8,0,0,2,1949,1,119699,12,1.385,50,1,381
CLI480,1,0,33,1,3,1,1,5,1991,3,24564,15,1.169,30,0,337
CLI481,0,1,53,1,7,0,1,1,1971,1,26593,45,0.779,30,0,575
CLI482,0,0,47,1,0,0,1,1,1977,1,91724,35,1.091,50,1,145
CLI483,1,1,36,1,3,1,1,2,1988,3,18653,48,0.732,30,1,100
CLI484,1,1,34,0,3,1,2,5,1990,3,19709,16,1.698,30,0,187
CLI485,1,1,35,1,3,1,1,2,1989,3,23215,19,0.824,30,0,513
CLI486,0,0,23,0,3,2,1,4,2001,2,17793,20,12.015,30,1,363
CLI487,0,0,32,0,1,1,1,4,1992,3,24844,29,1.721,30,0,321
CLI488,0,1,39,1,0,1,1,2,1985,3,23359,14,0.663,30,0,48
CLI489,1,1,51,0,0,0,1,3,1973,1,102512,23,1.561,30,1,297
CLI490,0,1,42,1,0,0,0,2,1982,3,50875,23,1.537,50,1,287
CLI491,0,0,35,1,3,1,1,3,1989,3,31700,40,1.491,30,0,492
CLI492,0,0,31,1,0,2,1,7,1993,3,23122,32,0.847,30,1,358
CLI493,0,1,75,1,8,0,1,1,1949,1,112345,29,0.974,50,0,502
CLI494,0,1,50,1,0,0,1,1,1974,1,61925,22,1.58,50,0,458
CLI495,1,1,64,1,0,0,2,3,1960,1,33639,32,0.798,30,0,228
CLI496,1,0,31,0,7,2,1,2,1993,3,25391,17,0.709,30,0,107
CLI497,0,0,35,0,3,1,1,3,1989,3,30346,43,2.066,30,0,50
CLI498,1,0,33,1,5,1,1,1,1991,3,24766,13,1.169,30,0,505
CLI499,0,1,46,0,1,0,2,4,1978,1,120002,2,0.779,200,0,326
CLI500,1,0,24,0,8,2,1,6,2000,2,16393,49,2.927,30,0,104
CLI501,1,0,45,1,0,0,1,3,1979,1,70725,39,1.261,30,0,496
CLI502,0,0,20,0,3,2,1,4,2004,2,21815,24,1.581,30,1,339
CLI503,0,1,32,1,3,1,1,3,1992,3,18450,23,1.629,30,0,267
CLI504,0,0,36,1,3,1,1,3,1988,3,21532,28,1.215,30,1,182
CLI505,1,0,52,0,0,0,1,1,1972,1,108358,18,1.365,120,1,276
CLI506,0,1,63,1,5,0,1,2,1961,1,116106,35,1.072,50,0,515
CLI507,1,1,40,1,2,1,1,3,1984,3,92218,22,1.836,30,1,184
CLI508,1,1,63,1,2,0,0,3,1961,1,28816,32,1.658,30,0,248
CLI509,1,0,20,0,3,2,1,2,2004,2,14079,0,2.478,30,0,528
CLI510,1,1,57,1,0,0,2,5,1967,1,29517,17,0.876,30,0,115
CLI511,1,1,57,1,0,0,2,6,1967,1,77948,41,1.443,30,0,578
CLI512,1,0,56,1,0,0,1,4,1968,1,76096,9,1.267,30,0,427
CLI513,0,1,41,1,7,1,2,2,1983,3,113239,45,1.146,50,0,476
CLI514,1,0,40,1,6,1,1,1,1984,3,68924,13,1.307,50,1,168
CLI515,0,0,32,1,3,1,1,3,1992,3,26351,0,1.79,30,0,113
CLI516,1,1,50,1,0,0,2,4,1974,1,117783,17,1.678,80,0,362
CLI517,1,0,67,1,0,0,1,1,1957,1,85437,44,0.74,50,0,243
CLI518,1,1,57,1,7,0,2,4,1967,1,96695,4,0.798,80,0,544
CLI519,0,1,54,1,1,0,1,1,1970,1,81575,4,1.189,50,0,341
CLI520,1,1,44,1,7,0,2,2,1980,1,104006,48,1.951,50,1,104
CLI521,0,0,34,0,3,1,1,5,1990,3,27324,10,1.123,30,0,581
CLI522,1,1,46,0,7,0,1,3,1978,1,50845,13,0.994,30,1,158
CLI523,1,1,56,1,4,0,2,5,1968,1,80666,21,1.482,30,1,101
CLI524,0,0,46,1,3,0,1,1,1978,1,123873,36,15.215,50,1,380
CLI525,1,0,32,1,5,1,1,4,1992,3,24778,20,0.962,30,1,299
CLI526,0,0,36,1,3,1,1,1,1988,3,28988,0,1.813,30,1,198
CLI527,1,0,30,1,3,2,1,3,1994,3,19387,42,1.514,30,0,263
CLI528,0,0,23,0,3,2,1,4,2001,2,19003,24,2.72,30,0,432
CLI529,1,1,39,0,0,1,2,3,1985,3,30332,0,1.054,30,1,266
CLI530,0,0,46,1,5,0,1,1,1978,1,87433,14,1.424,50,1,115
CLI531,0,0,45,1,0,0,1,1,1979,1,43735,45,1.698,50,1,243
CLI532,1,0,43,1,0,0,1,3,1981,3,99287,10,1.928,30,0,550
CLI533,0,0,31,0,5,2,1,1,1993,3,30104,31,1.468,30,1,364
CLI534,0,1,50,1,4,0,2,1,1974,1,83134,37,1.091,50,1,297
CLI535,0,1,67,1,5,0,2,2,1957,1,93005,33,0.974,50,0,308
CLI536,1,1,68,1,0,0,2,4,1956,1,124263,6,0.955,80,0,416
CLI537,1,1,72,1,7,0,2,2,1952,1,54928,34,1.17,50,0,564
CLI538,1,1,50,1,5,0,2,2,1974,1,74599,20,1.482,50,0,486
CLI539,0,1,29,1,4,2,1,2,1995,3,21680,40,1.443,30,0,379
CLI540,0,0,28,1,0,2,1,5,1996,3,24973,10,2.237,30,0,114
CLI541,0,1,50,1,0,0,2,4,1974,1,25789,13,1.072,30,0,367
CLI542,1,1,47,0,2,0,0,4,1977,1,49093,23,1.404,30,1,355
CLI543,1,1,54,1,2,0,0,3,1970,1,110237,10,0.74,80,0,315
CLI544,1,1,61,1,0,0,2,2,1963,1,37614,14,0.603,50,0,589
CLI545,0,0,41,1,0,1,1,1,1983,3,59680,13,1.238,50,0,548
CLI546,1,1,72,1,7,0,0,2,1952,1,46258,0,0.7,50,0,60
CLI547,0,0,35,0,8,1,1,5,1989,3,19417,31,1.537,30,0,514
CLI548,0,0,43,0,4,0,1,3,1981,3,23890,44,0.939,30,0,126
CLI549,0,1,44,1,0,0,2,2,1980,1,86087,1,1.675,50,0,156
CLI550,1,1,79,1,7,0,2,3,1945,0,112958,18,1.17,80,0,200
CLI551,0,0,42,0,1,0,1,1,1982,3,40010,8,1.376,30,0,247
CLI552,1,0,29,0,6,2,1,5,1995,3,20704,5,13.395,30,1,257
CLI553,1,0,33,1,5,1,1,3,1991,3,28786,16,0.824,30,0,136
CLI554,1,1,56,1,1,0,1,1,1968,1,100155,8,1.013,50,1,400
CLI555,1,0,63,1,6,0,1,4,1961,1,40138,44,0.798,30,0,264
CLI556,0,0,34,1,3,1,1,1,1990,3,30112,6,1.1,30,0,522
CLI557,1,0,43,1,0,0,1,1,1981,3,76468,49,1.997,50,1,250
CLI558,0,0,33,0,4,1,1,4,1991,3,25249,48,1.284,30,0,374
CLI559,0,1,47,0,0,0,2,3,1977,1,36106,19,1.58,30,0,381
CLI560,1,0,30,1,3,2,1,1,1994,3,25731,46,1.031,30,0,217
CLI561,0,1,51,0,0,0,2,4,1973,1,103734,38,0.915,30,0,231
CLI562,1,1,47,0,0,0,1,2,1977,1,25968,36,1.561,30,1,393
CLI563,1,1,76,1,8,0,1,1,1948,1,121626,20,1.111,50,0,386
CLI564,1,1,31,0,7,2,2,4,1993,3,31279,21,1.146,30,0,406
CLI565,1,0,47,1,7,0,1,1,1977,1,24629,28,1.111,30,0,100
CLI566,0,0,30,0,3,2,1,5,1994,3,24546,14,1.077,30,0,77
CLI567,0,0,31,1,3,2,1,3,1993,3,26060,8,1.146,30,0,501
CLI568,1,0,36,0,0,1,1,4,1988,3,24679,39,1.606,30,0,229
CLI569,0,0,33,0,4,1,1,1,1991,3,31449,24,1.951,30,1,198
CLI570,1,0,64,0,3,0,1,2,1960,1,90868,38,1.404,120,0,478
CLI571,0,0,42,1,4,0,1,4,1982,3,42383,9,1.537,30,1,199
CLI572,0,0,34,1,0,1,1,4,1990,3,27578,32,1.491,30,0,119
CLI573,1,1,35,0,2,1,2,5,1989,3,31907,29,1.491,30,0,275
CLI574,1,1,50,1,0,0,2,4,1974,1,54168,14,0.661,30,0,399
CLI575,1,1,73,1,0,0,1,3,1951,1,122787,37,1.619,80,1,347
CLI576,0,1,56,1,0,0,2,3,1968,1,68496,4,1.717,80,0,224
CLI577,0,1,65,1,0,0,2,2,1959,1,39180,7,1.639,50,0,399
CLI578,0,0,44,1,4,0,1,1,1980,1,120411,28,2.043,50,0,576
CLI579,1,1,51,1,0,0,2,5,1973,1,102558,20,1.326,30,0,39
CLI580,1,0,22,0,3,2,1,6,2002,2,12266,44,2.996,30,0,259
CLI581,0,1,92,0,8,0,0,2,1932,0,22751,20,1.639,30,0,499
CLI582,0,0,45,1,6,0,1,1,1979,1,112217,10,1.399,50,0,474
CLI583,1,1,56,0,0,0,2,3,1968,1,77602,1,0.642,30,0,412
CLI584,1,1,63,1,7,0,2,5,1961,1,100628,40,0.622,30,1,135
CLI585,0,0,36,0,5,1,1,1,1988,3,30886,30,1.928,30,0,458
CLI586,1,0,28,0,6,2,1,3,1996,3,28251,23,2.34,30,0,401
CLI587,1,1,61,1,0,0,2,3,1963,1,126764,19,1.737,80,0,213
CLI588,0,1,62,1,2,0,0,4,1962,1,37583,34,1.209,30,1,292
CLI589,1,1,85,1,8,0,1,1,1939,0,128626,12,11.305,50,1,276
CLI590,1,1,33,1,3,1,1,2,1991,3,18565,10,1.836,30,0,35
CLI591,1,0,25,0,3,2,1,5,1999,2,30696,44,0.995,30,0,129
CLI592,0,0,47,1,0,0,1,4,1977,1,47465,39,1.717,30,0,493
CLI593,1,0,43,1,7,0,1,1,1981,3,96178,10,1.422,50,0,58
CLI594,1,1,32,0,2,1,0,2,1992,3,24426,44,0.732,30,1,121
CLI595,1,1,41,1,5,1,1,2,1983,3,64489,6,2.043,50,0,387
CLI596,0,1,50,0,4,0,1,2,1974,1,93899,46,0.681,120,0,217
CLI597,1,1,53,0,2,0,0,2,1971,1,109223,5,1.6,120,0,490
CLI598,1,1,30,0,7,2,2,4,1994,3,29117,14,1.583,30,0,131
CLI599,0,1,66,0,7,0,1,4,1958,1,125516,8,1.15,200,1,337
CLI600,1,1,50,1,7,0,2,3,1974,1,23355,44,1.052,30,0,570
CLI601,1,0,34,1,3,1,1,1,1990,3,29054,38,1.169,30,0,482
CLI602,1,0,36,0,5,1,1,4,1988,3,22249,44,1.813,30,0,228
CLI603,1,1,20,0,8,2,0,4,2004,2,14920,30,1.374,30,0,272
CLI604,0,1,53,1,0,0,2,3,1971,1,124702,1,1.306,80,0,170
CLI605,0,1,91,0,8,0,1,2,1933,0,72922,22,0.661,30,0,291
CLI606,1,1,63,1,2,0,1,4,1961,1,63292,8,0.798,80,0,186
CLI607,1,0,29,1,3,2,1,3,1995,3,19863,20,1.857,30,1,390
CLI608,1,1,56,1,0,0,1,5,1968,1,48093,12,1.228,30,1,220
CLI609,1,1,74,0,2,0,0,1,1950,1,111414,3,1.385,120,0,331
CLI610,1,1,42,1,0,0,2,2,1982,3,37125,12,1.652,50,1,366
CLI611,0,0,44,1,5,0,1,1,1980,1,101202,17,1.284,50,0,322
CLI612,0,1,50,1,0,0,2,2,1974,1,86613,10,0.955,50,1,150
CLI613,1,1,53,1,0,0,2,4,1971,1,33805,48,0.642,30,0,48
CLI614,0,1,76,0,8,0,2,2,1948,1,52511,20,1.326,30,1,348
CLI615,1,0,23,0,3,2,1,5,2001,2,19163,25,2.168,30,1,368
CLI616,0,1,53,0,4,0,0,1,1971,1,44477,25,1.385,30,0,457
CLI617,0,0,20,0,3,2,1,3,2004,2,15433,6,2.513,30,1,258
CLI618,1,1,79,1,0,0,1,3,1945,0,29341,6,1.482,30,1,323
CLI619,1,1,94,0,8,0,1,1,1930,0,57364,35,0.955,30,0,495
CLI620,0,0,23,0,6,2,1,5,2001,2,19125,30,2.064,30,0,144
CLI621,0,1,53,1,0,0,1,1,1971,1,114553,41,1.6,50,0,124
CLI622,0,0,41,1,7,1,1,1,1983,3,49249,22,0.847,50,0,429
CLI623,1,0,31,0,3,2,1,5,1993,3,26158,48,1.698,30,1,229
CLI624,1,1,61,1,7,0,1,2,1963,1,116054,9,1.424,50,0,105
CLI625,0,0,62,1,0,0,1,2,1962,1,39652,31,1.326,50,0,173
CLI626,1,1,55,1,5,0,1,2,1969,1,127784,24,1.091,50,0,437
CLI627,1,0,23,0,3,2,1,4,2001,2,19369,37,2.616,30,0,370
CLI628,1,0,20,0,3,2,1,6,2004,2,19274,19,14.085,30,1,399
CLI629,1,1,75,1,8,0,0,2,1949,1,32483,42,1.228,30,0,47
CLI630,1,1,52,1,0,0,1,1,1972,1,47594,24,1.619,50,0,521
CLI631,1,1,83,0,8,0,0,2,1941,0,66863,17,1.365,30,0,456
CLI632,1,1,55,1,0,0,2,4,1969,1,59289,3,0.837,80,0,481
CLI633,1,0,34,1,3,1,1,4,1990,3,25706,27,1.882,30,0,163
CLI634,0,0,33,1,0,1,1,3,1991,3,21461,49,0.732,30,0,302
CLI635,0,1,45,1,0,0,1,4,1979,1,98720,28,0.732,30,1,240
CLI636,1,1,45,1,2,0,0,2,1979,1,102896,40,1.123,120,0,235
CLI637,0,1,39,0,3,1,1,1,1985,3,28214,27,1.744,30,1,316
CLI638,1,1,41,1,3,1,1,1,1983,3,72247,11,1.606,50,0,416
CLI639,1,1,66,1,7,0,1,1,1958,1,110115,4,0.857,50,1,282
CLI640,1,1,55,1,5,0,2,3,1969,1,46036,8,1.111,30,0,293
CLI641,1,1,40,1,0,1,2,2,1984,3,70482,9,0.87,50,0,553
CLI642,0,0,29,0,6,2,1,3,1995,3,26931,38,3.065,30,0,165
CLI643,1,1,68,0,8,0,0,2,1956,1,108965,11,0.564,120,1,190
CLI644,1,0,24,0,3,2,1,4,2000,2,15092,42,2.375,30,0,544
CLI645,0,0,21,0,3,2,1,3,2003,2,13233,13,2.789,30,0,424
CLI646,0,1,50,1,0,0,2,5,1974,1,61412,21,1.17,30,0,97
CLI647,0,0,34,0,5,1,1,4,1990,3,31170,1,1.813,30,1,330
CLI648,1,1,62,1,0,0,2,3,1962,1,65647,16,1.111,80,1,208
CLI649,0,1,68,1,8,0,1,5,1956,1,102360,14,0.7,30,1,166
CLI650,0,0,28,1,3,2,1,3,1996,3,25873,30,2.478,30,0,129
CLI651,0,1,80,1,8,0,1,1,1944,0,101271,39,0.681,50,0,531
CLI652,1,1,68,1,5,0,2,4,1956,1,87946,43,0.7,80,0,137
CLI653,1,1,51,0,7,0,2,3,1973,1,71977,5,1.639,30,1,189
CLI654,0,1,56,1,0,0,1,1,1968,1,58346,41,15.215,50,1,370
CLI655,1,1,28,1,2,2,0,2,1996,3,22807,3,2.133,30,1,383
CLI656,1,1,73,1,2,0,0,2,1951,1,80730,26,0.876,120,0,543
CLI657,1,0,30,1,6,2,1,2,1994,3,18167,27,1.215,30,1,109
CLI658,1,1,96,0,2,0,1,2,1928,0,123807,32,1.248,120,0,318
CLI659,0,1,52,1,0,0,1,1,1972,1,47074,14,1.717,50,0,128
CLI660,1,1,63,1,0,0,2,4,1961,1,113728,9,1.072,80,0,31
CLI661,1,1,66,1,0,0,2,4,1958,1,82677,32,1.717,80,0,501
CLI662,1,1,44,1,2,0,0,5,1980,1,126960,26,1.951,200,0,341
CLI663,0,0,35,1,5,1,1,1,1989,3,20235,40,1.491,30,0,86
CLI664,1,0,31,1,3,2,1,3,1993,3,18347,29,0.87,30,0,469
CLI665,1,0,43,1,5,0,1,3,1981,3,105632,3,1.192,30,0,501
CLI666,0,0,52,1,6,0,1,1,1972,1,80278,28,0.974,50,0,278
CLI667,0,0,43,1,8,0,1,1,1981,3,82364,29,0.87,50,0,540
CLI668,1,0,31,0,7,2,1,1,1993,3,26094,36,0.686,30,0,365
CLI669,1,1,76,1,0,0,2,3,1948,1,104886,30,1.424,80,1,384
CLI670,0,0,46,1,0,0,1,1,1978,1,55564,6,1.287,50,0,462
CLI671,0,1,51,1,4,0,1,1,1973,1,45038,38,1.052,50,0,504
CLI672,0,0,25,0,6,2,1,3,1999,2,21745,15,2.202,30,1,241
CLI673,1,0,50,1,0,0,1,5,1974,1,32960,20,1.737,30,0,230
CLI674,0,1,42,1,5,0,2,4,1982,3,58663,7,1.767,30,0,534
